28;079;35;7;28079035_7_8;2017;10;03;00046;V;00025;V;00013;V;00009;V;00009;V;00006;V;00017;V;00041;V;00069;V;00058;V;00131;V;00054;V;00032;V;00020;V;00015;V;00012;V;00007;V;00007;V;00009;V;00012;V;00028;V;00077;V;00075;V;00053;V
28;079;35;8;28079035_8_8;2017;10;03;00051;V;00041;V;00030;V;00025;V;00025;V;00025;V;00034;V;00045;V;00054;V;00053;V;00074;V;00059;V;00051;V;00050;V;00049;V;00039;V;00035;V;00039;V;00044;V;00055;V;00088;V;00114;V;00103;V;00093;V
28;079;35;12;28079035_12_8;2017;10;03;00121;V;00079;V;00050;V;00039;V;00038;V;00034;V;00060;V;00108;V;00160;V;00142;V;00275;V;00142;V;00101;V;00081;V;00072;V;00058;V;00045;V;00049;V;00058;V;00072;V;00131;V;00232;V;00218;V;00174;V
28;079;35;14;28079035_14_6;2017;10;03;01.33;V;02.81;V;06.48;V;07.91;V;07.07;V;06.37;V;02.96;V;01.00;V;01.00;V;01.18;V;01.00;V;06.53;V;11.97;V;19.21;V;24.88;V;27.86;V;37.74;V;38.73;V;40.07;V;30.04;V;09.73;V;02.07;V;01.00;V;01.00;V
28;079;36;1;28079036_1_38;2017;10;03;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00007;V;00009;V;00009;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00007;V;00007;V;00007;V
28;079;36;6;28079036_6_48;2017;10;03;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.4;V;000.7;V;000.6;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.5;V;000.6;V;000.5;V
28;079;36;7;28079036_7_8;2017;10;03;00018;V;00006;V;00004;V;00007;V;00008;V;00009;V;00030;V;00065;V;00150;V;00154;V;00044;V;00028;V;00026;V;00022;V;00012;V;00016;V;00014;V;00012;V;00008;V;00011;V;00044;V;00060;V;00077;V;00055;V
28;079;36;8;28079036_8_8;2017;10;03;00046;V;00031;V;00037;V;00039;V;00022;V;00022;V;00038;V;00046;V;00074;V;00077;V;00057;V;00051;V;00052;V;00042;V;00031;V;00034;V;00034;V;00041;V;00043;V;00079;V;00114;V;00112;V;00111;V;00099;V
28;079;36;10;28079036_10_47;2017;10;03;00017;V;00012;V;00008;V;00007;V;00007;V;00007;V;00012;V;00018;V;00033;V;00045;V;00035;V;00026;V;00029;V;00027;V;00022;V;00019;V;00016;V;00016;V;00020;V;00019;V;00026;V;00034;V;00036;V;00037;V
28;079;36;12;28079036_12_8;2017;10;03;00074;V;00040;V;00042;V;00049;V;00034;V;00036;V;00083;V;00146;V;00303;V;00314;V;00125;V;00094;V;00092;V;00075;V;00049;V;00059;V;00056;V;00059;V;00056;V;00096;V;00182;V;00205;V;00229;V;00184;V
28;079;38;1;28079038_1_38;2017;10;03;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00003;V;00004;V;00005;V;00006;V;00006;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00005;V;00004;V
